user_id,event_sequence,label
2540,"[18, 2, 13, 14, 14, 3, 11, 18, 5, 11, 11, 13, 12, 11, 3, 3, 12, 13, 14, 11]",1
2541,"[4, 8, 3, 6, 23, 3, 3, 23, 2, 3, 6, 8, 4, 2, 2, 6, 4, 4, 4, 2]",0
2542,"[12, 3, 11, 13, 11, 18, 5, 14, 3, 2, 13, 12, 5, 18, 5, 5, 11, 5, 3, 2]",1
2543,"[12, 11, 13, 18, 12, 18, 2, 14, 13, 13, 11, 3, 13, 11, 5, 2, 12, 3, 11, 5]",1
2544,"[18, 11, 3, 12, 11, 5, 12, 2, 11, 18, 5, 14, 14, 12, 18, 13, 14, 13, 18, 2]",1
2545,"[13, 12, 3, 3, 5, 18, 3, 13, 2, 12, 18, 18, 12, 3, 13, 12, 5, 5, 2, 14]",1
2546,"[4, 3, 8, 6, 2, 2, 4, 2, 24, 3, 23, 23, 2, 8, 2, 23, 8, 4, 8, 2]",0
2547,"[3, 11, 12, 11, 3, 3, 14, 2, 11, 12, 12, 18, 3, 2, 18, 14, 18, 11, 12, 2]",1
2548,"[8, 6, 3, 23, 24, 23, 3, 3, 3, 3, 6, 3, 24, 6, 4, 6, 24, 8, 4, 24]",0
2549,"[11, 5, 12, 13, 5, 18, 12, 5, 2, 12, 11, 14, 3, 2, 14, 18, 5, 14, 3, 3]",1
2550,"[23, 6, 6, 23, 6, 3, 2, 6, 2, 3, 4, 23, 3, 3, 8, 23, 4, 3, 3, 23]",0
2551,"[2, 6, 3, 6, 6, 23, 24, 2, 23, 6, 23, 2, 4, 23, 3, 3, 23, 23, 6, 8]",0
2552,"[4, 24, 2, 2, 6, 8, 6, 3, 4, 6, 4, 3, 4, 6, 4, 6, 8, 6, 24, 6]",0
2553,"[5, 5, 12, 13, 13, 14, 3, 2, 11, 13, 13, 3, 3, 11, 11, 13, 13, 14, 5, 11]",1
2554,"[2, 23, 2, 8, 23, 2, 3, 2, 6, 8, 3, 2, 8, 3, 3, 23, 24, 6, 3, 6]",0
2555,"[2, 2, 6, 24, 2, 23, 6, 8, 8, 6, 8, 4, 8, 8, 6, 23, 3, 8, 24, 8]",0
2556,"[2, 4, 3, 24, 2, 4, 6, 8, 8, 3, 2, 3, 4, 23, 8, 24, 2, 8, 3, 23]",0
2557,"[23, 2, 3, 23, 2, 4, 6, 4, 23, 6, 3, 24, 6, 23, 23, 8, 4, 6, 8, 2]",0
2558,"[6, 2, 2, 8, 24, 24, 4, 6, 2, 4, 4, 24, 23, 6, 8, 23, 6, 4, 4, 23]",0
2559,"[2, 3, 11, 3, 14, 11, 14, 18, 2, 3, 3, 3, 11, 18, 14, 11, 3, 5, 13, 13]",1
2560,"[4, 24, 24, 8, 2, 24, 3, 8, 2, 6, 3, 3, 8, 8, 24, 8, 6, 4, 4, 24]",0
2561,"[5, 5, 13, 18, 18, 14, 3, 2, 2, 11, 3, 2, 3, 14, 3, 2, 5, 11, 13, 2]",1
2562,"[3, 2, 3, 23, 6, 6, 3, 3, 8, 3, 24, 3, 6, 8, 8, 6, 8, 24, 4, 24]",0
2563,"[23, 2, 2, 3, 2, 8, 2, 2, 24, 4, 8, 2, 24, 23, 4, 8, 24, 23, 8, 4]",0
2564,"[4, 24, 23, 6, 2, 4, 2, 2, 4, 4, 3, 24, 6, 8, 8, 4, 23, 6, 6, 24]",0
2565,"[23, 2, 2, 8, 24, 2, 8, 8, 23, 3, 6, 3, 4, 8, 8, 24, 8, 24, 23, 24]",0
2566,"[18, 18, 11, 11, 14, 3, 2, 3, 14, 11, 2, 2, 11, 3, 3, 2, 18, 13, 13, 2]",1
2567,"[3, 2, 23, 6, 4, 2, 3, 4, 3, 6, 3, 2, 8, 2, 23, 2, 8, 24, 2, 4]",0
2568,"[18, 12, 12, 11, 14, 18, 18, 13, 18, 11, 18, 12, 14, 18, 11, 12, 18, 5, 11, 5]",1
2569,"[2, 4, 23, 3, 23, 3, 24, 3, 6, 4, 2, 24, 8, 8, 6, 8, 3, 3, 8, 8]",0
2570,"[8, 2, 4, 23, 6, 8, 3, 3, 3, 8, 4, 3, 24, 23, 8, 3, 24, 2, 23, 4]",0
2571,"[24, 24, 6, 4, 6, 24, 24, 8, 2, 3, 3, 23, 4, 8, 6, 3, 23, 6, 4, 6]",0
2572,"[18, 12, 18, 5, 5, 11, 2, 13, 13, 12, 2, 14, 12, 5, 2, 13, 2, 13, 2, 2]",1
2573,"[23, 8, 23, 2, 23, 6, 8, 8, 2, 24, 8, 23, 3, 2, 2, 3, 2, 24, 8, 3]",0
2574,"[23, 3, 6, 3, 24, 6, 8, 6, 23, 8, 3, 3, 4, 24, 4, 24, 6, 6, 3, 8]",0
2575,"[14, 2, 18, 11, 14, 13, 5, 11, 11, 2, 2, 11, 13, 5, 12, 14, 14, 2, 11, 2]",1
2576,"[24, 6, 2, 6, 8, 23, 8, 2, 2, 2, 3, 2, 3, 24, 3, 23, 4, 3, 8, 4]",0
2577,"[14, 18, 14, 13, 3, 13, 13, 14, 13, 18, 14, 11, 14, 13, 3, 2, 14, 3, 2, 12]",1
2578,"[2, 4, 8, 8, 24, 3, 3, 23, 8, 2, 6, 3, 8, 8, 8, 8, 4, 6, 3, 6]",0
2579,"[8, 24, 6, 4, 2, 2, 8, 4, 6, 24, 3, 23, 3, 6, 6, 6, 8, 24, 8, 24]",0
2580,"[6, 2, 23, 3, 3, 6, 4, 2, 8, 4, 4, 4, 4, 4, 3, 6, 23, 24, 23, 4]",0
2581,"[23, 2, 8, 2, 23, 4, 2, 24, 4, 6, 2, 3, 3, 3, 24, 4, 2, 24, 8, 4]",0
2582,"[2, 24, 3, 23, 4, 6, 4, 2, 6, 23, 2, 8, 8, 6, 23, 8, 3, 24, 23, 3]",0
2583,"[18, 5, 3, 3, 18, 2, 18, 3, 12, 12, 18, 13, 5, 18, 12, 5, 2, 18, 18, 13]",1
2584,"[14, 13, 5, 12, 2, 18, 3, 11, 2, 11, 12, 13, 18, 18, 5, 12, 18, 12, 18, 11]",1
2585,"[2, 11, 11, 18, 14, 11, 11, 2, 2, 11, 11, 18, 14, 11, 14, 2, 18, 12, 18, 12]",1
2586,"[8, 4, 4, 4, 24, 4, 8, 3, 2, 24, 2, 6, 6, 24, 24, 2, 8, 3, 23, 24]",0
2587,"[3, 5, 11, 18, 12, 2, 13, 12, 18, 11, 5, 18, 13, 18, 12, 14, 14, 2, 13, 5]",1
2588,"[4, 6, 8, 4, 4, 6, 6, 3, 2, 23, 6, 6, 3, 24, 2, 6, 8, 2, 24, 6]",0
2589,"[23, 23, 2, 6, 6, 6, 23, 4, 3, 24, 6, 3, 3, 6, 8, 2, 23, 3, 2, 23]",0
2590,"[12, 13, 12, 12, 13, 2, 14, 3, 18, 18, 13, 18, 18, 14, 12, 18, 13, 12, 13, 5]",1
2591,"[18, 2, 12, 14, 2, 2, 2, 3, 12, 12, 5, 5, 14, 11, 5, 18, 5, 13, 5, 11]",1
2592,"[12, 12, 12, 11, 12, 14, 14, 12, 12, 3, 14, 18, 5, 14, 5, 14, 3, 2, 3, 14]",1
2593,"[8, 24, 6, 8, 8, 2, 3, 2, 4, 6, 2, 6, 6, 3, 3, 24, 4, 6, 2, 8]",0
2594,"[2, 2, 23, 3, 3, 2, 8, 4, 2, 8, 2, 6, 8, 4, 8, 24, 6, 6, 8, 6]",0
2595,"[8, 6, 3, 8, 6, 8, 24, 4, 4, 8, 6, 24, 23, 24, 4, 6, 24, 23, 4, 24]",0
2596,"[3, 3, 23, 2, 2, 2, 2, 2, 4, 3, 23, 8, 8, 3, 4, 2, 4, 3, 4, 23]",0
2597,"[14, 12, 14, 3, 14, 14, 12, 13, 3, 5, 2, 5, 13, 14, 18, 12, 2, 3, 13, 12]",1
2598,"[8, 6, 24, 2, 24, 3, 8, 3, 4, 24, 23, 8, 6, 23, 23, 8, 8, 6, 8, 4]",0
2599,"[8, 4, 6, 24, 6, 6, 24, 3, 2, 4, 6, 2, 6, 8, 23, 6, 24, 3, 6, 2]",0
2600,"[4, 2, 2, 8, 2, 4, 23, 3, 4, 6, 23, 3, 4, 6, 4, 6, 8, 4, 23, 4]",0
2601,"[24, 8, 2, 3, 2, 23, 3, 2, 6, 8, 3, 8, 8, 6, 4, 23, 8, 23, 24, 24]",0
2602,"[3, 13, 14, 14, 12, 14, 11, 2, 3, 5, 11, 11, 5, 11, 14, 12, 13, 12, 18, 14]",1
2603,"[6, 3, 24, 4, 2, 24, 23, 6, 4, 4, 2, 3, 4, 23, 3, 23, 24, 4, 24, 2]",0
2604,"[8, 23, 3, 2, 6, 4, 24, 2, 23, 4, 6, 24, 4, 4, 6, 2, 6, 24, 24, 8]",0
2605,"[2, 6, 6, 4, 24, 4, 4, 23, 2, 6, 2, 3, 23, 2, 23, 24, 8, 23, 23, 6]",0
2606,"[8, 4, 6, 4, 8, 24, 6, 4, 3, 24, 24, 2, 24, 8, 4, 2, 4, 8, 4, 24]",0
2607,"[24, 4, 3, 4, 6, 8, 2, 2, 24, 23, 24, 6, 23, 4, 23, 8, 3, 4, 6, 24]",0
2608,"[3, 8, 2, 4, 24, 6, 23, 8, 3, 8, 24, 6, 6, 3, 24, 23, 2, 23, 3, 24]",0
2609,"[14, 12, 18, 18, 5, 13, 3, 11, 18, 3, 5, 2, 3, 13, 12, 11, 12, 12, 12, 13]",1
2610,"[8, 3, 24, 6, 23, 2, 3, 6, 6, 3, 24, 4, 2, 6, 6, 8, 24, 24, 2, 6]",0
2611,"[11, 5, 11, 5, 14, 2, 5, 3, 14, 12, 13, 3, 13, 5, 2, 2, 18, 2, 14, 13]",1
2612,"[18, 5, 5, 2, 12, 5, 18, 14, 13, 11, 11, 11, 3, 5, 13, 3, 5, 11, 2, 18]",1
2613,"[4, 3, 2, 23, 3, 24, 2, 3, 6, 3, 4, 8, 4, 3, 3, 2, 6, 23, 24, 23]",0
2614,"[3, 2, 8, 2, 23, 3, 4, 8, 24, 4, 24, 4, 4, 3, 3, 23, 2, 4, 23, 6]",0
2615,"[18, 14, 13, 12, 12, 3, 11, 12, 12, 2, 2, 13, 18, 12, 13, 5, 12, 11, 13, 18]",1
2616,"[2, 4, 3, 24, 4, 23, 8, 23, 6, 6, 3, 6, 2, 8, 2, 3, 3, 8, 23, 2]",0
2617,"[24, 3, 6, 24, 6, 8, 24, 24, 2, 3, 23, 4, 6, 24, 24, 4, 8, 23, 23, 4]",0
2618,"[12, 2, 2, 18, 13, 2, 14, 5, 13, 13, 11, 12, 11, 14, 11, 14, 12, 11, 18, 12]",1
2619,"[6, 8, 3, 6, 4, 6, 2, 23, 2, 23, 6, 24, 3, 4, 8, 8, 2, 23, 2, 2]",0
2620,"[18, 18, 14, 11, 5, 11, 12, 18, 11, 13, 18, 5, 2, 11, 5, 3, 14, 3, 13, 5]",1
2621,"[2, 2, 6, 2, 3, 2, 8, 4, 8, 6, 6, 24, 4, 4, 24, 24, 23, 6, 6, 8]",0
2622,"[6, 6, 3, 2, 3, 23, 2, 23, 8, 8, 6, 3, 4, 3, 4, 4, 6, 2, 3, 23]",0
2623,"[23, 3, 2, 4, 23, 3, 23, 4, 6, 4, 3, 8, 3, 6, 2, 23, 2, 8, 3, 23]",0
2624,"[23, 24, 23, 3, 4, 3, 23, 23, 3, 3, 23, 23, 24, 23, 3, 3, 2, 23, 8, 8]",0
2625,"[4, 24, 23, 23, 6, 3, 6, 24, 24, 24, 8, 3, 8, 2, 3, 23, 3, 3, 2, 23]",0
2626,"[5, 5, 18, 2, 14, 12, 14, 3, 3, 14, 18, 5, 11, 11, 18, 2, 2, 3, 12, 11]",1
2627,"[13, 5, 18, 13, 12, 11, 11, 18, 14, 13, 14, 13, 13, 14, 5, 14, 14, 14, 11, 12]",1
2628,"[6, 4, 23, 2, 8, 4, 4, 23, 4, 4, 6, 2, 4, 8, 3, 3, 2, 3, 4, 6]",0
2629,"[3, 6, 24, 3, 6, 2, 4, 2, 6, 3, 2, 24, 4, 6, 6, 24, 4, 3, 23, 24]",0
2630,"[8, 8, 3, 23, 8, 23, 6, 4, 6, 23, 24, 4, 24, 23, 3, 8, 2, 23, 2, 8]",0
2631,"[23, 4, 24, 23, 3, 2, 3, 4, 6, 6, 24, 2, 6, 24, 4, 3, 23, 4, 4, 2]",0
2632,"[23, 4, 2, 24, 4, 23, 8, 8, 6, 8, 3, 8, 23, 3, 2, 4, 6, 23, 23, 6]",0
2633,"[6, 2, 3, 23, 4, 4, 23, 3, 8, 23, 23, 2, 3, 23, 3, 6, 2, 2, 2, 6]",0
2634,"[2, 3, 6, 4, 24, 24, 6, 8, 4, 6, 24, 6, 6, 6, 6, 23, 2, 8, 8, 6]",0
2635,"[5, 11, 13, 5, 3, 18, 11, 11, 14, 2, 11, 13, 5, 5, 2, 3, 18, 13, 5, 12]",1
2636,"[2, 24, 4, 4, 2, 2, 4, 3, 3, 6, 4, 4, 2, 8, 8, 3, 24, 24, 24, 2]",0
2637,"[24, 3, 4, 8, 3, 23, 8, 6, 8, 3, 6, 24, 6, 23, 23, 4, 23, 2, 3, 2]",0
2638,"[11, 12, 12, 2, 14, 3, 12, 13, 12, 13, 2, 2, 5, 3, 3, 14, 13, 5, 18, 13]",1
2639,"[12, 14, 12, 11, 3, 5, 11, 11, 5, 13, 5, 3, 18, 3, 5, 3, 11, 13, 13, 2]",1
2640,"[18, 13, 11, 13, 5, 5, 12, 18, 3, 5, 18, 14, 18, 12, 5, 2, 14, 3, 18, 3]",1
2641,"[14, 2, 3, 14, 13, 12, 14, 11, 11, 5, 5, 2, 2, 5, 14, 3, 13, 5, 11, 3]",1
2642,"[5, 18, 5, 14, 13, 11, 2, 12, 12, 14, 5, 14, 2, 13, 13, 11, 11, 18, 18, 12]",1
2643,"[6, 3, 4, 2, 8, 2, 2, 8, 2, 3, 2, 24, 23, 23, 23, 23, 8, 6, 3, 2]",0
2644,"[4, 8, 2, 3, 6, 3, 23, 3, 6, 6, 24, 2, 23, 4, 24, 2, 3, 6, 24, 6]",0
2645,"[8, 24, 2, 2, 2, 6, 8, 3, 6, 23, 23, 4, 23, 3, 2, 2, 23, 3, 23, 2]",0
2646,"[23, 23, 4, 4, 24, 24, 6, 4, 4, 8, 2, 8, 4, 8, 23, 24, 4, 8, 8, 23]",0
2647,"[4, 4, 8, 4, 2, 3, 6, 4, 6, 23, 24, 3, 3, 24, 6, 3, 8, 4, 4, 6]",0
2648,"[8, 6, 4, 2, 23, 8, 4, 3, 24, 8, 2, 2, 4, 2, 2, 24, 4, 2, 23, 8]",0
2649,"[2, 12, 5, 11, 3, 12, 12, 5, 2, 11, 13, 14, 2, 5, 12, 5, 11, 5, 12, 11]",1
2650,"[3, 3, 23, 8, 6, 2, 24, 2, 2, 23, 8, 8, 6, 4, 4, 4, 2, 24, 3, 3]",0
2651,"[23, 3, 8, 24, 23, 4, 8, 8, 24, 23, 8, 3, 23, 4, 6, 8, 2, 3, 6, 8]",0
2652,"[13, 3, 13, 12, 12, 13, 3, 2, 18, 5, 18, 14, 5, 2, 5, 3, 18, 11, 13, 5]",1
2653,"[2, 8, 24, 8, 23, 2, 4, 4, 3, 4, 24, 23, 2, 6, 8, 23, 23, 6, 8, 8]",0
2654,"[6, 2, 23, 3, 24, 24, 8, 4, 2, 6, 24, 4, 2, 8, 6, 6, 8, 8, 2, 4]",0
2655,"[24, 23, 23, 3, 23, 6, 2, 2, 23, 2, 3, 23, 2, 3, 2, 24, 8, 24, 6, 3]",0
2656,"[23, 2, 24, 23, 2, 24, 2, 3, 24, 6, 2, 8, 3, 3, 23, 8, 6, 4, 2, 3]",0
2657,"[24, 6, 6, 4, 23, 3, 4, 6, 24, 2, 2, 8, 8, 23, 6, 8, 3, 4, 6, 24]",0
2658,"[4, 6, 2, 8, 2, 4, 2, 24, 4, 24, 3, 23, 24, 23, 8, 6, 4, 24, 24, 4]",0
2659,"[2, 18, 13, 5, 2, 12, 5, 18, 18, 18, 13, 12, 3, 14, 14, 12, 18, 11, 11, 18]",1
2660,"[24, 6, 24, 6, 3, 24, 3, 24, 8, 2, 8, 4, 24, 2, 8, 3, 24, 2, 23, 4]",0
2661,"[13, 14, 13, 12, 14, 3, 12, 12, 13, 2, 5, 3, 5, 3, 18, 12, 5, 12, 14, 3]",1
2662,"[2, 6, 2, 4, 23, 6, 24, 2, 8, 2, 8, 23, 24, 2, 4, 2, 4, 24, 8, 2]",0
2663,"[3, 3, 3, 3, 23, 24, 2, 6, 6, 6, 24, 6, 2, 24, 23, 24, 3, 23, 23, 6]",0
2664,"[12, 11, 2, 2, 18, 18, 5, 13, 11, 18, 18, 5, 3, 13, 11, 14, 3, 13, 3, 2]",1
2665,"[24, 8, 24, 3, 2, 8, 2, 24, 24, 23, 3, 6, 3, 23, 6, 4, 6, 2, 23, 8]",0
2666,"[23, 24, 24, 4, 4, 2, 2, 2, 4, 3, 8, 6, 4, 2, 8, 4, 2, 4, 24, 4]",0
2667,"[24, 23, 24, 23, 8, 2, 6, 6, 3, 2, 24, 4, 8, 6, 4, 24, 3, 3, 3, 4]",0
2668,"[23, 8, 23, 24, 3, 4, 24, 3, 3, 24, 6, 24, 24, 23, 8, 8, 2, 24, 23, 3]",0
2669,"[3, 3, 23, 2, 2, 2, 6, 24, 4, 8, 6, 23, 24, 8, 4, 2, 3, 4, 23, 23]",0
2670,"[2, 23, 24, 23, 2, 4, 24, 24, 23, 3, 8, 4, 4, 4, 4, 23, 3, 6, 3, 3]",0
2671,"[4, 3, 4, 2, 24, 6, 6, 4, 4, 23, 3, 24, 23, 24, 4, 2, 24, 4, 3, 8]",0
2672,"[8, 2, 3, 2, 6, 6, 8, 23, 24, 4, 4, 2, 23, 3, 23, 23, 6, 23, 3, 3]",0
2673,"[23, 8, 23, 24, 6, 23, 23, 3, 23, 4, 4, 3, 2, 24, 23, 24, 23, 2, 2, 24]",0
2674,"[3, 2, 4, 3, 6, 8, 2, 6, 24, 3, 8, 24, 23, 23, 8, 4, 4, 6, 24, 8]",0
2675,"[4, 8, 24, 23, 24, 4, 24, 6, 4, 4, 3, 8, 8, 2, 24, 24, 24, 6, 6, 6]",0
2676,"[4, 8, 8, 24, 2, 4, 24, 6, 23, 24, 2, 6, 6, 6, 3, 3, 6, 24, 8, 3]",0
2677,"[2, 23, 8, 4, 23, 23, 3, 2, 8, 2, 3, 6, 3, 24, 4, 4, 23, 24, 3, 4]",0
2678,"[4, 8, 8, 24, 4, 8, 4, 3, 3, 4, 24, 6, 4, 8, 23, 24, 2, 8, 8, 6]",0
2679,"[6, 23, 3, 23, 4, 2, 2, 4, 23, 24, 23, 3, 2, 23, 8, 8, 4, 23, 6, 3]",0
2680,"[2, 12, 11, 3, 14, 14, 13, 14, 13, 2, 2, 13, 5, 11, 12, 12, 14, 14, 5, 11]",1
2681,"[3, 6, 2, 4, 8, 4, 4, 4, 8, 4, 6, 4, 2, 23, 2, 3, 8, 8, 4, 8]",0
2682,"[2, 3, 23, 8, 3, 2, 8, 23, 23, 6, 8, 3, 6, 23, 24, 23, 3, 23, 23, 2]",0
2683,"[3, 2, 5, 13, 5, 13, 2, 14, 18, 12, 12, 5, 18, 18, 2, 2, 2, 14, 12, 11]",1
2684,"[3, 3, 24, 24, 24, 2, 8, 6, 24, 8, 2, 4, 3, 24, 23, 6, 2, 23, 23, 2]",0
2685,"[2, 6, 2, 23, 8, 3, 6, 8, 2, 4, 2, 2, 6, 2, 8, 24, 6, 2, 4, 24]",0
2686,"[4, 24, 23, 6, 4, 4, 8, 3, 8, 6, 6, 23, 8, 24, 4, 24, 2, 6, 23, 24]",0
2687,"[2, 4, 24, 4, 4, 4, 24, 8, 4, 24, 6, 4, 23, 6, 24, 24, 2, 2, 6, 8]",0
2688,"[24, 24, 3, 23, 3, 2, 6, 8, 6, 2, 8, 2, 3, 4, 3, 8, 24, 8, 2, 24]",0
2689,"[23, 2, 4, 23, 3, 2, 24, 2, 24, 23, 24, 2, 4, 4, 6, 6, 24, 3, 6, 3]",0
2690,"[14, 14, 13, 13, 3, 3, 11, 2, 18, 12, 5, 14, 13, 18, 2, 2, 14, 13, 11, 3]",1
2691,"[2, 6, 4, 6, 24, 2, 8, 3, 8, 3, 2, 2, 6, 6, 6, 24, 4, 6, 8, 3]",0
2692,"[2, 6, 8, 8, 4, 23, 24, 24, 6, 4, 24, 2, 8, 6, 2, 2, 6, 23, 2, 2]",0
2693,"[2, 6, 4, 2, 6, 4, 2, 23, 3, 4, 8, 8, 6, 3, 2, 24, 3, 3, 23, 2]",0
2694,"[3, 24, 24, 8, 2, 2, 24, 3, 4, 8, 23, 23, 23, 2, 8, 2, 4, 4, 8, 4]",0
2695,"[11, 12, 18, 11, 5, 3, 13, 13, 14, 18, 2, 13, 13, 3, 5, 5, 3, 13, 12, 11]",1
2696,"[8, 2, 3, 4, 4, 8, 4, 3, 4, 2, 24, 8, 23, 2, 23, 4, 8, 24, 4, 2]",0
2697,"[4, 6, 8, 6, 2, 3, 24, 23, 2, 4, 3, 3, 6, 2, 24, 24, 23, 2, 2, 4]",0
2698,"[6, 3, 4, 6, 4, 23, 24, 8, 6, 6, 4, 3, 4, 24, 4, 2, 4, 23, 23, 6]",0
2699,"[23, 24, 4, 4, 23, 4, 2, 2, 6, 3, 3, 3, 24, 6, 3, 8, 24, 4, 24, 8]",0
2700,"[8, 2, 23, 3, 2, 6, 4, 6, 4, 23, 6, 8, 2, 3, 2, 23, 8, 8, 23, 3]",0
2701,"[6, 4, 3, 3, 24, 24, 6, 23, 8, 3, 24, 2, 2, 3, 3, 24, 2, 8, 4, 8]",0
2702,"[3, 3, 3, 8, 23, 24, 4, 6, 23, 4, 3, 8, 3, 2, 6, 6, 8, 4, 6, 24]",0
2703,"[3, 2, 23, 4, 2, 8, 8, 8, 2, 6, 2, 4, 6, 6, 3, 24, 23, 4, 8, 6]",0
2704,"[6, 8, 4, 24, 8, 3, 2, 24, 23, 8, 6, 4, 4, 3, 2, 3, 23, 4, 3, 23]",0
2705,"[5, 2, 3, 14, 18, 5, 2, 13, 18, 13, 18, 14, 2, 12, 11, 5, 14, 2, 5, 3]",1
2706,"[23, 6, 3, 4, 3, 2, 2, 6, 8, 2, 2, 23, 4, 6, 4, 6, 3, 8, 6, 2]",0
2707,"[3, 8, 24, 2, 8, 23, 8, 24, 8, 6, 24, 4, 4, 24, 6, 23, 3, 6, 2, 4]",0
2708,"[13, 2, 12, 13, 3, 12, 2, 11, 5, 5, 14, 5, 11, 14, 13, 13, 3, 13, 13, 12]",1
2709,"[11, 18, 14, 18, 13, 14, 5, 13, 14, 11, 2, 13, 13, 11, 11, 11, 3, 13, 2, 18]",1
2710,"[3, 23, 2, 2, 6, 2, 23, 4, 8, 4, 4, 6, 3, 23, 4, 6, 4, 23, 24, 6]",0
2711,"[2, 3, 3, 2, 18, 11, 12, 5, 18, 18, 2, 2, 14, 3, 11, 14, 14, 2, 3, 3]",1
2712,"[18, 2, 3, 12, 13, 14, 3, 18, 14, 2, 14, 13, 14, 12, 3, 13, 14, 3, 5, 5]",1
2713,"[8, 3, 2, 3, 3, 2, 8, 3, 3, 8, 6, 23, 2, 8, 8, 2, 4, 4, 3, 23]",0
2714,"[6, 8, 6, 4, 2, 8, 2, 24, 24, 8, 8, 6, 3, 23, 4, 3, 6, 2, 2, 3]",0
2715,"[14, 5, 5, 3, 11, 12, 18, 14, 18, 18, 5, 11, 18, 18, 13, 12, 13, 3, 12, 12]",1
2716,"[2, 3, 23, 23, 6, 6, 23, 24, 23, 2, 4, 6, 4, 23, 23, 24, 8, 23, 2, 4]",0
2717,"[2, 6, 24, 24, 23, 8, 6, 24, 6, 4, 6, 24, 6, 6, 6, 3, 24, 2, 3, 6]",0
2718,"[8, 6, 6, 4, 24, 8, 24, 23, 4, 8, 24, 4, 2, 23, 8, 24, 6, 3, 2, 8]",0
2719,"[4, 3, 3, 3, 8, 3, 4, 24, 24, 24, 2, 3, 4, 3, 2, 8, 4, 24, 3, 4]",0
2720,"[14, 18, 12, 18, 18, 5, 2, 18, 13, 11, 2, 13, 2, 18, 13, 5, 12, 5, 2, 11]",1
2721,"[23, 8, 3, 6, 8, 4, 23, 2, 3, 23, 8, 2, 8, 2, 23, 4, 8, 8, 24, 2]",0
2722,"[3, 5, 14, 18, 12, 11, 2, 2, 2, 11, 13, 2, 11, 14, 18, 3, 3, 13, 14, 3]",1
2723,"[5, 12, 11, 11, 14, 2, 3, 13, 3, 3, 5, 18, 2, 2, 14, 12, 5, 13, 2, 13]",1
2724,"[24, 3, 4, 8, 4, 6, 6, 6, 4, 3, 2, 8, 6, 4, 23, 23, 6, 8, 24, 6]",0
2725,"[2, 14, 5, 5, 12, 14, 5, 5, 14, 5, 12, 14, 14, 12, 3, 11, 11, 14, 13, 18]",1
2726,"[4, 23, 6, 23, 8, 6, 3, 2, 8, 8, 8, 23, 2, 6, 3, 8, 3, 4, 4, 24]",0
2727,"[18, 5, 12, 13, 5, 3, 14, 13, 18, 3, 2, 2, 3, 2, 13, 3, 2, 2, 2, 2]",1
2728,"[12, 3, 13, 3, 3, 5, 18, 13, 3, 11, 14, 18, 2, 2, 12, 13, 18, 2, 2, 3]",1
2729,"[3, 18, 14, 14, 11, 13, 14, 14, 2, 13, 18, 18, 3, 3, 18, 3, 18, 5, 5, 14]",1
2730,"[2, 3, 2, 4, 2, 8, 24, 4, 2, 24, 23, 6, 6, 4, 3, 3, 3, 6, 8, 24]",0
2731,"[6, 24, 3, 24, 8, 24, 2, 6, 4, 4, 23, 2, 8, 6, 8, 6, 24, 4, 8, 23]",0
2732,"[8, 23, 24, 24, 2, 2, 3, 8, 4, 2, 23, 8, 2, 24, 24, 4, 6, 24, 3, 6]",0
2733,"[8, 8, 24, 8, 24, 4, 6, 6, 23, 23, 2, 4, 3, 6, 2, 4, 8, 4, 2, 24]",0
2734,"[8, 2, 4, 3, 23, 4, 4, 3, 23, 4, 23, 23, 4, 8, 3, 8, 8, 6, 6, 2]",0
2735,"[13, 3, 2, 3, 12, 12, 14, 14, 2, 11, 3, 11, 3, 13, 5, 14, 3, 12, 11, 5]",1
2736,"[4, 8, 24, 6, 8, 3, 24, 8, 24, 23, 24, 4, 2, 8, 4, 3, 8, 8, 2, 6]",0
2737,"[13, 18, 13, 2, 18, 18, 5, 18, 13, 5, 3, 12, 13, 2, 14, 5, 18, 2, 3, 14]",1
2738,"[2, 2, 8, 2, 8, 3, 24, 23, 2, 6, 2, 3, 23, 3, 6, 3, 24, 2, 8, 6]",0
2739,"[8, 24, 4, 4, 2, 8, 4, 23, 2, 3, 24, 8, 4, 24, 23, 4, 2, 6, 4, 4]",0
2740,"[3, 12, 11, 5, 5, 5, 11, 13, 13, 2, 2, 5, 11, 14, 14, 11, 11, 18, 18, 18]",1
2741,"[14, 11, 14, 3, 2, 2, 14, 5, 18, 3, 5, 13, 18, 13, 18, 13, 3, 12, 13, 12]",1
2742,"[12, 13, 13, 5, 12, 3, 2, 18, 3, 5, 18, 5, 5, 5, 5, 2, 14, 18, 13, 5]",1
2743,"[23, 23, 8, 3, 6, 6, 23, 6, 8, 23, 3, 6, 3, 8, 6, 23, 3, 24, 4, 6]",0
2744,"[5, 11, 11, 18, 13, 14, 11, 11, 11, 12, 3, 14, 5, 11, 12, 5, 14, 14, 18, 2]",1
2745,"[11, 18, 11, 3, 3, 2, 3, 14, 5, 11, 5, 14, 2, 12, 18, 12, 18, 13, 12, 14]",1
2746,"[3, 23, 24, 6, 23, 2, 8, 4, 4, 4, 3, 23, 24, 6, 4, 23, 4, 2, 8, 3]",0
2747,"[24, 23, 24, 2, 8, 23, 8, 24, 23, 23, 8, 6, 8, 4, 3, 6, 24, 3, 8, 23]",0
